TOPchampId,TOPkeyRune,TOPspell1,TOPspell2,JNGchampId,JNGkeyRune,JNGspell1,JNGspell2,MIDchampId,MIDkeyRune,MIDspell1,MIDspell2,ADCchampId,ADCkeyRune,ADCspell1,ADCspell2,SUPchampId,SUPkeyRune,SUPspell1,SUPspell2
112,7,4,0,57,0,4,9,110,4,4,5,26,11,4,0,74,7,4,5
44,7,4,0,15,0,4,9,63,5,4,0,45,3,4,7,86,14,4,5
31,13,4,0,35,4,4,9,63,8,4,0,7,1,4,0,74,7,4,5
112,7,4,5,15,0,4,9,30,4,4,0,130,0,4,7,88,7,4,5
112,7,4,5,57,0,4,9,117,8,4,8,74,7,4,0,86,14,4,5
49,7,4,0,42,0,4,9,52,4,4,5,48,1,4,7,3,14,4,5
112,7,4,0,15,0,4,9,8,9,4,6,37,7,4,0,3,14,4,5
22,13,4,0,54,6,4,9,91,0,4,0,118,0,4,7,113,14,4,5
55,7,4,0,79,1,4,9,139,7,4,5,26,11,4,0,105,7,4,7
0,4,4,0,125,4,4,9,6,4,4,5,64,0,4,0,74,7,4,5
15,0,4,0,109,4,4,9,110,4,4,5,48,1,4,7,85,14,4,5
112,7,4,0,81,5,4,9,136,4,4,5,47,0,4,0,88,15,4,5
31,11,4,0,78,4,4,9,110,4,4,5,127,5,4,0,86,4,4,5
112,7,4,0,90,0,4,9,39,2,4,1,64,0,4,0,88,7,4,5
37,7,4,0,24,4,4,9,60,4,4,5,64,0,4,0,27,14,4,5
100,7,0,6,15,0,4,9,110,4,4,5,124,8,4,1,74,7,4,5
31,13,4,0,132,0,4,9,136,4,4,5,106,9,4,1,27,14,4,5
112,7,4,0,15,0,4,9,30,14,4,0,19,2,4,6,3,14,4,5
91,0,4,0,109,4,4,9,139,7,4,5,112,7,4,1,86,14,4,5
16,9,4,0,43,0,4,9,39,2,4,5,133,2,4,1,74,7,4,5
127,7,4,5,56,4,4,9,39,2,4,5,95,9,4,0,86,14,4,5
112,7,4,0,79,1,4,9,60,4,4,5,26,11,4,0,74,7,4,5
112,7,4,5,109,4,4,9,6,5,4,5,47,0,4,9,75,7,4,5
63,7,4,0,132,0,4,9,31,11,4,5,127,4,4,1,3,14,4,5
112,7,4,5,109,4,4,9,136,4,4,5,127,4,4,6,62,14,4,5
22,13,4,0,81,5,4,9,127,4,4,5,46,0,4,7,108,15,4,1
120,12,4,0,56,4,4,9,51,7,4,0,106,7,4,1,34,14,4,5
0,2,4,0,15,0,4,9,127,5,4,5,64,0,4,0,105,7,4,1
112,7,4,5,35,3,4,9,6,5,4,0,127,4,4,0,3,14,4,5
58,2,4,0,90,0,4,9,139,7,4,5,88,7,4,0,86,14,4,5
22,13,4,0,15,0,4,9,133,2,4,8,47,0,4,0,3,14,4,5
0,13,4,0,79,1,4,9,110,4,4,5,55,0,4,0,11,14,4,5
98,13,4,0,78,4,4,9,27,7,4,5,47,3,4,7,55,7,4,5
85,13,4,0,15,0,4,9,127,9,4,8,47,0,4,7,86,14,4,5
68,5,4,0,15,0,4,9,95,8,4,5,64,0,4,0,3,15,4,5
93,2,4,0,78,4,4,9,23,4,4,5,106,7,4,0,138,7,4,5
44,7,4,0,90,0,4,9,139,7,4,8,106,7,4,1,49,7,4,5
31,11,4,0,132,9,4,9,110,4,4,5,127,4,4,0,86,14,4,5
94,8,4,0,78,4,4,9,60,4,4,5,64,0,4,0,3,14,4,5
33,3,4,0,35,3,4,9,139,4,4,5,73,15,4,1,62,14,4,5
28,11,4,0,15,0,4,9,49,7,4,7,45,3,4,7,88,7,4,1
65,7,4,0,129,0,4,9,5,7,4,0,45,3,4,7,88,7,4,5
43,2,4,0,109,4,4,9,127,4,4,5,26,11,4,0,86,14,4,5
19,9,4,6,109,4,4,9,50,7,4,1,26,11,4,0,3,14,4,5
83,13,4,0,78,4,4,9,110,4,4,5,47,3,4,7,74,7,4,1
93,2,4,0,115,0,4,9,60,4,4,5,71,6,4,7,98,14,4,1
83,13,4,0,56,4,4,9,95,9,4,8,45,3,4,7,27,14,4,5
0,2,4,0,79,1,4,9,110,4,4,5,133,0,4,1,34,14,4,5
58,2,4,0,132,9,4,9,30,4,4,5,50,7,4,1,98,14,4,5
114,0,4,0,35,3,4,9,95,9,4,6,47,0,4,0,137,8,4,5
95,9,4,8,109,4,4,9,32,13,4,0,64,3,4,7,49,7,4,5
0,8,4,0,15,0,4,9,95,9,4,0,26,11,4,0,74,7,4,5
0,8,4,0,35,4,4,9,139,4,4,5,47,3,4,0,105,7,4,7
22,13,4,0,81,5,4,9,139,7,4,5,43,2,4,0,88,7,4,5
28,2,4,0,78,4,4,9,110,4,4,9,21,2,4,0,3,14,4,5
31,11,4,0,109,4,4,9,63,8,4,0,47,3,4,0,86,14,4,5
58,0,4,0,15,0,4,9,139,7,4,5,95,9,4,0,86,14,4,5
92,13,4,0,40,7,4,9,68,7,4,0,64,0,4,7,86,14,4,5
15,8,4,0,34,4,4,9,110,4,4,9,64,0,4,7,86,4,4,5
100,7,4,0,35,3,4,9,60,4,4,5,64,0,4,7,3,14,4,5
15,0,4,0,79,1,4,9,139,7,4,5,95,9,4,0,12,7,4,5
127,9,4,0,132,9,4,9,68,7,4,0,21,0,4,0,86,14,4,5
19,2,4,6,90,0,4,9,44,4,4,5,64,0,4,7,34,14,4,5
31,13,4,0,61,4,4,9,63,4,4,0,74,7,4,0,98,14,4,5
58,0,4,0,42,0,4,9,39,2,4,5,46,3,4,7,113,14,4,5
58,0,4,0,0,4,4,9,110,4,4,5,26,11,4,0,27,7,4,5
39,2,4,0,35,4,4,9,44,4,4,5,127,4,4,1,74,7,4,5
68,7,4,0,34,4,4,9,39,2,4,5,59,3,4,0,98,14,4,5
31,11,4,0,61,4,4,9,139,4,4,5,74,7,4,0,86,14,4,5
58,0,4,0,78,4,4,9,139,4,4,5,26,11,4,0,77,14,4,5
58,0,4,0,79,1,4,9,95,8,4,5,26,11,4,7,27,14,4,5
58,0,4,0,57,0,4,9,44,4,4,8,106,9,4,1,12,8,4,5
0,2,4,0,132,0,4,9,16,9,4,8,31,11,4,0,86,14,4,5
19,2,4,6,79,1,4,9,52,4,4,5,71,8,4,7,74,7,4,5
43,2,4,0,15,0,4,9,139,7,4,5,109,4,4,7,105,7,4,2
44,0,4,0,70,1,4,9,111,15,4,1,26,11,4,7,74,7,4,5
31,11,4,0,78,4,4,9,110,4,4,5,64,0,4,7,108,10,4,5
0,2,4,0,78,4,4,9,133,2,4,5,64,0,4,0,98,14,4,5
39,2,4,0,70,2,6,9,111,15,1,7,64,0,4,0,88,7,4,5
91,0,4,0,15,0,4,9,8,9,4,5,64,0,4,1,62,14,4,5
58,0,4,0,78,4,4,9,110,4,4,5,95,9,4,0,27,14,4,5
43,2,4,0,96,14,4,9,39,2,4,5,106,9,4,0,74,7,4,5
33,7,4,0,109,4,4,9,110,4,4,5,16,9,4,7,3,14,4,5
91,0,4,0,132,9,4,9,64,0,4,1,133,2,4,1,27,14,4,5
0,2,4,0,35,3,4,9,127,9,4,5,45,3,4,0,27,7,4,5
127,13,4,0,92,4,4,9,66,7,4,7,64,0,4,7,75,7,4,5
28,0,4,0,15,0,4,9,139,7,4,5,64,0,4,0,3,14,4,5
34,13,4,0,24,4,4,9,133,2,4,5,127,4,4,0,88,7,4,5
22,13,4,0,15,0,4,9,50,7,4,1,74,7,4,0,86,16,4,1
15,8,4,0,35,4,4,9,60,4,4,5,49,7,4,1,88,7,4,5
95,9,4,0,0,3,4,9,106,9,4,0,26,11,4,0,88,7,4,1
15,2,4,0,132,0,4,9,52,4,4,5,64,0,4,7,34,14,4,5
31,11,4,0,78,4,4,9,127,4,4,5,19,2,4,0,88,7,4,5
85,13,4,0,132,9,4,9,136,4,4,5,137,8,4,0,88,7,4,5
100,7,4,0,35,3,4,9,13,15,4,1,64,0,4,0,108,10,4,5
83,13,4,0,57,0,4,9,44,4,4,5,137,8,4,0,27,14,4,5
98,13,4,0,35,4,4,9,39,2,4,5,64,0,4,7,27,7,4,5
28,2,4,0,78,4,4,9,68,7,4,0,133,2,4,1,86,14,4,5
19,2,4,0,79,1,4,9,95,9,4,0,64,0,4,0,113,14,4,5
31,13,4,0,109,4,4,9,117,5,4,5,133,2,4,0,108,15,4,1
44,4,4,0,109,4,4,9,139,7,4,5,64,0,4,0,88,7,4,5
120,12,4,0,132,9,4,9,23,4,4,9,26,11,4,0,74,7,4,5
28,2,4,0,43,4,4,9,139,7,4,0,130,0,4,7,88,14,4,5
93,2,4,0,109,4,4,9,110,4,4,9,7,1,4,7,113,14,4,5
95,4,4,0,61,4,4,9,139,7,4,8,64,0,4,0,105,7,4,2
58,0,4,0,132,9,4,9,60,4,4,5,127,4,4,0,27,14,4,5
98,13,4,0,109,9,4,9,139,7,4,5,46,3,4,7,113,14,4,5
85,7,4,0,81,5,6,9,110,4,4,9,46,3,4,7,74,7,4,5
8,9,4,0,109,4,4,9,44,4,4,5,0,8,4,0,86,14,4,5
93,2,4,0,78,4,4,9,110,4,4,5,133,2,4,1,113,14,4,5
43,2,4,0,57,0,4,9,117,8,4,8,133,2,4,1,113,14,4,5
28,2,4,0,132,9,4,9,107,7,4,8,46,3,4,7,74,7,4,5
91,2,4,0,92,4,4,9,30,4,4,0,64,0,4,0,65,7,4,5
28,2,4,0,132,9,4,9,110,4,4,5,95,9,4,0,96,14,4,1
91,2,4,0,132,9,4,9,60,4,4,5,64,0,4,0,86,14,4,5
44,7,4,0,24,4,4,9,110,4,4,5,46,3,4,7,113,14,4,5
100,7,4,0,54,6,4,9,29,4,4,5,47,0,4,8,41,7,4,5
15,8,4,0,35,4,4,9,8,9,4,5,47,3,4,0,3,14,4,5
38,11,4,0,90,0,4,9,65,7,4,5,71,8,4,7,74,7,4,5
39,2,4,0,57,0,4,9,0,4,4,9,133,2,4,1,27,14,4,5
94,8,4,0,132,0,4,9,44,4,4,5,102,1,4,7,86,14,4,5
19,2,4,6,78,4,4,9,29,4,4,5,64,0,4,7,113,14,4,5
93,2,4,0,57,0,4,9,136,4,4,5,74,7,4,0,86,14,4,5
44,7,4,0,78,4,4,9,107,7,4,5,7,1,4,0,86,14,4,5
15,0,4,0,34,4,4,9,39,2,4,5,133,2,4,1,74,7,4,5
95,9,4,0,61,4,4,9,29,4,4,5,26,11,4,0,113,14,4,5
44,7,4,0,78,4,4,9,0,8,4,5,95,8,4,0,74,7,4,5
39,2,4,0,132,9,4,9,110,4,4,5,107,7,4,0,49,7,4,5
15,0,4,0,24,4,4,9,55,7,4,5,19,2,4,6,113,14,4,5
55,0,4,0,35,4,4,9,8,9,4,5,74,7,4,0,86,14,4,5
93,2,4,0,81,5,4,9,94,8,4,0,26,11,4,7,113,14,4,5
28,2,4,0,109,4,4,9,82,7,4,7,64,0,4,7,74,7,4,5
94,7,4,0,116,2,6,9,28,2,4,6,46,3,4,7,74,7,4,5
28,2,4,0,109,4,4,9,136,4,4,5,21,0,4,0,98,14,4,5
91,0,4,0,79,1,4,9,8,9,4,5,106,9,4,0,88,7,4,5
83,13,4,0,96,3,4,9,39,2,4,5,50,7,4,1,74,7,4,5
58,0,4,0,78,4,4,9,110,4,4,9,64,0,4,0,113,14,4,5
43,2,4,0,132,9,4,9,65,7,4,5,106,9,4,1,12,8,4,5
31,11,4,0,109,4,4,9,117,8,4,6,133,2,4,1,88,7,4,5
0,8,4,0,78,4,4,9,39,2,4,5,64,0,4,7,3,14,4,5
31,13,4,0,96,14,4,9,133,2,4,5,44,4,4,0,137,7,4,5
94,8,4,0,132,9,4,9,30,14,4,0,106,9,4,0,3,14,4,5
37,7,4,0,61,4,4,9,52,4,4,5,127,4,4,0,85,4,4,5
98,13,4,0,79,1,4,9,30,14,4,0,26,11,4,0,88,15,4,5
85,7,4,0,129,0,4,9,117,8,4,0,133,2,4,1,27,14,4,5
28,13,4,0,34,4,4,9,136,4,4,5,112,4,4,0,85,14,4,5
106,9,4,0,57,0,4,9,136,4,4,5,112,7,4,5,86,14,4,7
43,2,4,0,15,0,4,9,95,9,4,0,26,11,4,0,86,14,4,5
15,8,4,0,53,1,4,9,60,4,4,5,26,11,4,0,13,15,4,5
55,7,4,0,78,4,4,9,116,2,4,5,109,4,4,0,88,7,4,5
0,13,4,0,42,4,4,9,68,7,4,0,64,0,4,7,88,15,4,5
38,11,4,0,47,0,4,9,65,7,4,5,106,9,4,0,27,14,4,5
0,8,4,0,132,9,4,9,138,7,4,0,102,3,4,0,113,14,4,5
15,8,4,0,78,4,4,9,127,5,4,5,106,9,4,0,98,14,4,5
28,13,4,0,25,4,4,9,65,7,4,0,64,0,4,0,105,7,4,2
133,2,4,0,78,4,4,9,95,9,4,0,26,11,4,0,88,7,4,5
127,4,4,0,96,14,4,9,44,7,4,1,21,2,4,7,62,14,4,5
134,13,4,0,57,0,4,9,136,4,4,5,23,4,4,0,86,14,4,5
15,8,4,0,35,3,4,9,106,9,4,0,64,2,4,0,11,4,4,5
33,3,4,0,61,4,4,9,127,4,4,5,73,15,4,1,83,15,4,5
109,7,4,5,132,0,4,9,68,7,4,0,45,3,4,0,27,14,4,5
0,2,4,0,79,1,4,9,63,7,4,5,39,2,4,1,88,15,4,5
94,8,4,0,79,1,4,9,110,4,4,5,106,9,4,0,88,7,4,5
91,2,4,0,132,9,4,9,126,7,4,6,74,7,4,0,108,10,4,5
112,13,4,0,92,4,4,9,74,7,4,1,26,11,4,0,10,14,4,5
44,7,4,0,96,14,4,9,9,7,4,7,64,0,4,0,86,14,4,5
31,8,4,0,115,0,4,9,53,1,4,8,64,0,4,0,86,14,4,5
106,4,4,0,115,0,4,9,9,4,4,5,137,8,4,0,98,14,4,5
22,13,4,0,79,1,4,9,29,4,4,5,64,0,4,7,3,14,4,5
53,0,4,0,79,1,4,9,117,12,4,1,64,0,4,7,3,14,4,5
133,2,4,0,132,0,4,9,60,4,4,5,47,0,4,0,113,15,4,5
106,9,4,0,85,14,4,9,52,4,4,5,7,3,4,7,111,15,4,5
91,2,4,0,115,0,4,9,133,2,4,5,64,0,4,0,113,14,4,5
39,2,4,0,61,4,4,9,106,7,4,6,66,8,4,0,88,7,4,5
116,2,4,5,115,0,4,9,136,4,4,5,106,9,4,0,108,10,4,5
83,13,4,0,27,4,4,9,60,4,4,5,26,11,4,0,77,14,4,5
0,1,4,0,109,7,4,9,136,4,4,5,64,0,4,0,88,15,4,5
28,13,4,0,35,4,4,9,68,7,4,0,1,4,4,5,27,8,4,1
15,0,4,0,132,9,4,9,133,2,4,5,39,2,4,0,65,7,4,5
28,13,4,0,89,14,4,9,100,5,4,9,133,2,4,7,3,14,4,5
0,8,4,0,25,4,4,9,39,2,4,0,83,13,4,0,74,7,4,1
22,13,4,0,135,14,4,9,133,2,4,5,114,0,4,0,77,14,4,5
28,13,4,0,85,14,4,9,47,3,4,0,127,4,4,0,96,14,4,5
120,8,4,0,79,1,4,9,60,4,4,5,26,11,4,0,34,14,4,5
91,0,4,0,96,14,4,9,9,7,4,0,39,2,4,5,49,7,4,5
43,2,4,0,57,0,4,9,50,4,4,0,66,7,4,7,131,8,4,1
87,9,4,0,15,0,4,9,60,4,4,5,74,7,4,0,88,7,4,5
28,2,4,0,132,9,4,9,109,7,4,2,35,0,4,0,86,4,4,5
15,0,4,0,61,4,4,9,127,4,4,5,130,1,4,0,98,14,4,5
15,0,4,0,109,4,4,9,30,14,4,0,21,2,4,7,41,7,4,7
0,2,4,0,25,4,4,9,35,4,4,5,47,3,4,0,75,7,4,5
134,13,4,0,79,1,4,9,136,4,4,5,106,9,4,0,98,14,4,5
43,2,4,0,109,4,4,9,110,4,4,5,26,11,4,0,75,7,4,5
39,2,4,0,47,3,4,9,13,15,4,1,106,9,4,0,86,14,4,5
0,2,4,0,34,14,4,9,82,7,4,8,106,9,4,0,86,14,4,5
0,13,4,0,132,9,4,9,116,2,4,5,74,7,4,5,75,7,4,5
44,7,4,0,61,4,4,9,1,4,4,5,64,0,4,7,140,8,4,5
110,4,4,5,56,9,4,9,50,7,4,1,66,8,4,7,140,8,4,5
87,0,4,0,109,4,4,9,139,7,4,5,21,2,4,0,34,14,4,5
22,13,4,0,35,3,4,9,16,9,4,7,127,4,4,0,3,14,4,5
43,2,4,0,79,1,4,9,1,4,4,5,47,0,4,0,75,7,4,5
110,4,4,5,70,2,4,9,111,15,4,5,71,2,4,7,88,7,4,5
0,8,4,0,135,14,4,9,133,2,4,5,73,15,4,1,88,7,4,5
98,13,4,0,15,0,4,9,16,9,4,5,121,1,4,0,13,15,4,5
19,2,4,0,43,0,4,9,49,7,4,1,73,7,4,5,113,15,4,7
28,13,4,0,89,14,4,9,139,7,4,1,45,16,4,0,86,14,4,5
127,4,4,0,70,1,4,9,117,8,4,1,106,9,4,0,88,7,4,5
0,13,4,0,57,0,4,9,133,2,4,1,106,9,4,0,27,14,4,5
87,9,4,0,70,2,4,9,139,4,4,5,26,11,4,0,98,14,4,5
120,8,4,0,78,4,4,9,66,8,4,0,121,0,4,0,65,7,4,5
93,2,4,0,78,4,4,9,44,7,4,5,64,0,4,0,108,15,4,5
58,2,4,0,25,4,4,9,120,8,4,0,121,3,4,0,27,14,4,5
55,0,4,0,35,3,4,9,117,12,4,5,74,7,4,0,140,7,4,5
28,13,4,0,15,0,4,9,60,4,4,0,106,9,4,0,98,14,4,5
44,7,4,0,79,1,4,9,133,2,4,5,12,8,4,7,74,8,4,5
94,8,4,0,61,4,4,9,110,4,4,5,26,11,4,0,108,15,4,5
0,2,4,0,78,4,4,9,2,4,4,5,136,4,4,5,115,10,4,1
101,8,4,0,42,4,4,9,107,4,4,5,121,0,4,7,140,7,4,5
19,2,4,0,61,4,4,9,87,4,4,5,39,2,4,0,27,14,4,1
60,7,4,0,56,4,4,9,44,7,4,5,106,9,4,0,3,14,4,5
33,3,4,0,35,3,4,9,13,15,4,1,12,8,4,0,88,7,4,5
2,2,4,0,61,4,4,9,110,4,4,5,26,11,4,0,88,15,4,8
87,4,4,5,115,0,4,9,60,4,4,5,26,11,4,0,13,15,4,5
0,2,4,0,35,3,4,9,123,8,4,0,26,11,4,7,10,4,4,5
28,2,4,0,25,4,4,9,82,7,4,7,106,9,4,0,12,8,4,5
15,0,4,0,116,3,4,9,60,4,4,0,50,8,4,2,27,14,4,5
19,2,4,0,35,3,4,9,139,7,4,5,26,11,4,0,108,10,4,5
28,2,4,0,35,3,4,9,126,7,4,7,131,8,4,0,83,13,4,5
127,4,4,0,15,0,4,9,64,0,4,5,47,3,4,0,13,15,4,5
22,13,4,0,36,4,5,9,131,8,4,7,106,7,4,0,98,14,4,5
22,13,4,0,72,6,4,9,66,8,4,2,106,7,4,0,86,14,4,5
120,8,4,0,129,0,4,9,109,7,4,5,64,0,4,0,74,7,4,5
91,0,4,0,109,4,4,9,72,4,4,5,26,11,4,0,113,14,4,5
0,13,4,0,64,0,4,9,13,15,4,1,121,3,4,7,41,7,4,5
28,2,4,0,36,4,5,9,86,4,4,5,130,1,4,0,0,14,4,5
22,13,4,0,35,3,4,9,126,7,4,1,106,7,4,0,3,14,4,5
55,9,4,0,61,4,4,9,63,7,4,0,106,9,4,0,86,14,4,5
58,0,4,0,132,16,4,9,131,7,4,7,12,8,4,5,86,4,4,5
31,13,4,0,114,0,4,9,13,15,4,1,47,0,4,0,6,4,4,5
39,2,4,0,15,0,4,9,8,9,4,1,12,8,4,0,27,4,4,5
116,2,4,5,15,0,4,9,109,7,4,7,64,0,4,0,6,4,4,5
94,8,4,0,57,0,4,9,16,9,4,8,26,11,4,7,86,14,4,5
31,13,4,0,79,1,4,9,39,2,4,5,106,9,4,0,86,14,4,5
19,2,4,0,96,14,4,9,60,4,4,5,106,9,4,0,49,7,4,5
31,13,4,0,96,14,4,9,8,9,4,6,26,11,4,0,86,14,4,5
72,4,4,5,79,1,4,9,127,5,4,5,82,8,4,0,86,14,4,5
19,2,4,0,109,4,4,9,117,12,4,5,47,0,4,0,13,15,4,5
22,13,4,0,110,4,4,9,109,7,4,5,71,7,4,0,88,7,4,5
55,9,4,0,57,0,4,9,95,9,4,5,26,11,4,0,13,15,4,5
44,7,4,0,35,3,4,9,110,4,4,9,12,8,4,5,66,4,4,5
22,13,4,0,57,0,4,9,64,0,4,0,1,4,4,5,75,7,4,5
19,2,4,0,78,4,4,9,68,7,4,0,26,11,4,0,86,14,4,5
22,13,4,0,79,1,4,9,68,7,4,0,74,7,4,0,98,14,4,5
39,2,4,0,15,0,4,9,127,5,4,5,74,7,4,0,105,7,4,1
19,2,4,0,70,1,4,9,112,4,4,5,130,1,4,0,88,7,4,5
43,2,4,0,15,0,4,9,131,8,4,5,106,9,4,0,74,7,4,5
19,2,4,0,61,4,4,9,136,4,4,5,130,1,4,0,41,7,4,5
93,2,4,0,79,1,4,9,72,4,4,5,64,0,4,7,66,7,4,5
28,13,4,0,43,2,4,9,13,15,1,5,1,4,4,5,74,7,4,5
34,4,4,0,61,4,4,9,136,4,4,5,47,3,4,0,88,7,4,5
138,7,4,0,79,1,4,9,72,4,4,0,64,0,4,7,98,14,4,1
31,13,4,0,70,2,4,9,111,15,4,1,45,3,4,7,86,4,4,5
19,2,4,0,79,1,4,9,20,4,4,0,106,9,4,0,34,14,4,5
94,8,4,0,115,0,4,9,136,4,4,5,47,0,4,0,88,15,4,5
19,2,4,0,96,14,4,9,26,11,4,0,47,3,4,0,111,15,4,7
94,8,4,0,15,0,4,9,110,4,4,5,130,1,4,0,88,7,4,5
58,2,4,0,78,4,4,9,0,4,4,0,71,6,4,7,34,14,4,5
43,2,4,0,87,9,4,9,124,8,4,2,127,4,4,0,60,4,4,5
33,7,4,0,109,4,4,9,139,7,4,8,37,7,4,0,34,14,4,5
43,2,4,0,109,4,4,9,30,14,4,0,64,0,4,0,88,7,4,5
115,13,4,0,70,1,4,9,51,7,4,0,64,0,4,0,66,7,4,5
43,2,4,0,78,4,4,9,18,3,4,0,132,0,4,5,88,7,4,5
94,7,4,0,15,0,4,9,16,9,4,5,118,0,4,7,140,7,4,5
94,8,4,0,15,0,4,9,127,4,4,0,95,9,4,0,105,7,4,2
43,2,4,0,15,0,4,9,30,14,4,0,136,4,4,5,27,14,4,5
94,8,4,0,61,4,4,9,136,4,4,5,47,0,4,7,65,7,4,5
28,2,4,0,84,4,4,9,68,7,4,0,47,3,4,0,65,7,4,5
55,7,4,0,56,9,4,9,82,7,4,0,12,8,4,5,10,14,4,5
72,4,4,0,79,1,4,9,107,7,4,8,26,11,4,0,49,7,4,5
94,8,4,0,15,0,4,9,117,12,4,5,26,11,4,0,10,14,4,5
19,2,4,0,79,1,4,9,82,7,4,8,66,7,4,0,86,14,4,5
44,7,4,0,35,6,4,9,63,8,4,0,58,0,4,1,113,14,4,5
58,2,4,0,129,0,4,9,16,9,4,2,133,2,4,1,13,15,4,5
2,4,4,0,79,1,4,9,16,9,4,0,47,0,4,7,10,4,4,5
2,4,4,0,56,4,4,9,5,8,4,0,64,0,4,0,3,14,4,1
72,4,4,0,43,0,4,9,81,1,4,6,131,8,4,0,86,4,4,5
22,13,4,0,132,9,4,9,139,7,4,1,26,11,4,0,86,14,4,5
43,2,4,0,35,3,4,9,31,11,4,0,106,7,4,0,74,7,4,5
68,7,4,0,78,4,4,9,60,4,4,5,73,7,4,5,86,14,4,5
87,3,4,0,15,0,4,9,139,7,4,5,64,0,4,0,75,7,4,5
67,8,4,0,35,3,4,9,65,7,4,0,14,1,4,0,27,7,4,5
19,2,4,0,79,1,4,9,126,7,4,5,65,7,4,0,75,7,4,5
43,2,4,0,0,14,4,9,39,2,4,5,87,4,4,7,41,7,4,1
43,2,4,0,4,14,4,9,82,7,4,7,47,0,4,0,49,7,4,5
120,7,4,0,61,4,4,9,139,4,4,5,47,0,4,0,140,8,4,5
33,7,4,0,35,3,4,9,26,11,4,0,1,4,4,5,74,7,4,5
120,8,4,0,79,1,4,9,136,4,4,5,127,4,4,0,74,8,4,5
55,7,4,0,61,5,4,9,136,4,4,5,64,0,4,7,88,7,4,5
55,0,4,0,97,4,5,9,50,7,4,1,127,4,4,5,88,7,4,5
93,2,4,0,56,4,4,9,68,7,4,0,26,11,4,0,75,15,4,5
120,8,4,5,109,4,4,9,16,9,4,8,106,9,4,0,140,8,4,5
20,4,4,0,78,4,4,9,43,2,4,0,130,1,4,0,74,8,4,5
93,2,4,0,132,16,4,9,66,7,4,8,64,0,4,7,86,14,4,5
93,2,4,0,61,4,4,9,28,2,4,5,66,7,4,0,27,14,4,5
0,8,4,0,15,0,4,9,127,4,4,0,109,7,4,0,86,4,4,5
93,2,4,0,78,4,4,9,28,2,4,5,21,2,4,7,83,14,4,5
127,4,4,0,34,4,4,9,95,9,4,6,21,2,4,7,86,14,4,5
39,2,4,0,97,4,5,9,127,4,4,5,64,0,4,7,75,7,4,5
120,8,4,0,25,4,4,9,50,7,4,1,64,0,4,0,41,7,4,7
19,2,4,5,47,0,4,9,98,15,4,1,46,3,4,7,74,7,4,1
19,2,4,0,35,3,4,9,52,4,4,5,95,9,4,0,86,4,4,5
98,13,4,0,97,4,5,9,138,7,4,8,73,7,4,5,111,15,4,1
28,2,4,0,36,4,5,9,44,7,4,5,74,7,4,0,27,14,4,5
44,7,4,0,61,4,4,9,127,4,4,0,64,0,4,0,74,8,4,5
39,2,4,0,15,0,4,9,1,4,4,0,106,9,4,0,13,15,4,5
15,0,4,0,35,3,4,9,16,9,4,8,64,0,4,7,113,14,4,5
110,4,4,5,56,9,4,9,117,12,4,5,21,2,4,7,74,7,4,1
83,13,4,0,89,14,4,9,139,7,4,5,26,11,4,0,27,7,4,5
93,2,4,0,101,14,4,9,117,8,4,5,47,0,4,7,74,7,4,5
83,13,4,0,15,0,4,9,117,8,4,5,26,11,4,0,3,14,4,5
15,0,4,0,35,3,4,9,5,8,4,5,46,3,4,0,74,8,4,5
116,2,4,5,132,9,4,9,117,8,4,5,127,5,4,0,27,8,4,5
67,8,4,0,97,6,6,9,107,7,4,7,130,1,4,0,88,15,4,1
58,2,4,5,132,16,4,9,23,4,4,5,66,8,4,8,41,7,4,5
100,7,4,0,35,3,4,9,110,4,4,5,106,9,4,0,27,8,4,5
55,7,4,0,56,4,4,9,138,8,4,1,46,3,4,7,62,14,4,5
43,2,4,0,79,1,4,9,52,4,4,5,39,2,4,5,135,15,4,5
43,2,4,0,35,16,4,9,51,8,4,0,137,7,4,0,74,7,4,5
31,11,4,0,119,0,4,9,82,7,4,5,127,4,4,5,86,14,4,5
22,13,4,0,35,3,4,9,82,7,4,7,47,0,4,7,13,15,4,5
39,2,4,0,53,1,4,9,80,15,4,9,47,3,4,0,13,15,4,5
44,7,4,0,87,3,4,9,37,7,4,0,74,7,4,0,98,14,4,5
22,13,4,0,130,1,4,9,88,15,4,1,26,11,4,0,65,7,4,5
33,7,4,0,109,4,4,9,18,3,4,0,37,7,4,0,74,7,4,5
0,8,4,0,100,7,4,9,64,0,4,8,106,9,4,0,111,15,4,5
28,2,4,0,54,4,4,9,95,9,4,0,0,8,4,0,88,7,4,5
55,0,4,0,35,3,4,9,49,7,4,0,130,1,4,0,83,15,4,5
43,2,4,0,81,5,4,9,5,8,4,0,74,7,4,0,27,14,4,5
23,4,4,5,78,4,4,9,18,3,4,0,74,7,4,0,86,14,4,5
93,13,4,0,132,9,4,9,65,7,4,5,1,4,4,5,66,8,4,8
34,4,4,0,133,0,4,9,110,4,4,5,139,4,4,8,55,7,4,5
31,13,4,0,132,9,4,9,139,7,4,5,45,3,4,7,10,16,4,5
19,2,4,0,80,7,4,9,139,4,4,8,47,0,4,0,110,4,4,5
0,4,4,0,109,4,4,9,5,8,4,0,39,2,4,1,75,7,4,5
28,13,4,0,92,3,4,9,8,9,4,1,39,2,4,0,75,7,4,5
55,9,4,0,35,3,4,9,60,4,4,5,64,0,4,0,86,14,4,5
